DATAFLOW,LAST UPDATE,freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Denmark,2020,115.29,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Denmark,2021,137.48,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Denmark,2022,202.69,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Denmark,2023,187.41,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Denmark,2024,162.04,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2015,14.88,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2016,12.76,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2017,13.56,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2018,15.73,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2019,15.45,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2020,14.58,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2021,18.23,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2022,27.49,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2023,19.62,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Estonia,2024,17.13,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2015,16.72,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2016,16.20,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2017,15.83,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2018,15.61,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2019,16.22,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2020,15.60,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2021,19.25,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2022,30.52,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2023,19.16,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Greece,2024,18.67,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2015,17.40,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2016,15.13,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2017,16.51,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2018,17.26,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2019,17.51,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2020,16.12,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2021,21.97,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2022,32.39,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2023,24.54,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Spain,2024,20.15,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Finland,2022,31.92,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Finland,2023,24.68,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Finland,2024,20.87,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,France,2015,24.40,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,France,2016,21.30,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Croatia,2015,119.76,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Croatia,2016,99.06,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Croatia,2017,100.35,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Croatia,2018,110.51,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Croatia,2019,108.98,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Croatia,2020,106.84,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2015,4189.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2016,3673.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2017,3614.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2018,4320.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2019,4414.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2020,4454.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2021,5904.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2022,10775.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2023,5801.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Hungary,2024,5638.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2015,,,C
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2016,,,C
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2017,15.36,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2018,22.27,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2019,17.64,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2020,17.28,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2021,23.49,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2022,36.28,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2023,27.06,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Ireland,2024,24.53,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2015,14.35,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2016,12.83,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2017,13.80,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2018,17.06,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2019,14.66,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2020,14.25,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2021,18.19,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2022,28.69,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2023,20.26,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Lithuania,2024,17.34,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2015,14.21,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2016,11.30,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2017,12.52,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2018,15.18,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2019,13.32,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2020,14.21,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2021,,,C
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2022,,,C
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2023,,,C
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Luxembourg,2024,,,C
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2015,13.30,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2016,12.16,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2017,12.72,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2018,16.19,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2019,14.10,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2020,14.27,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2021,18.44,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2022,27.25,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2023,18.06,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Latvia,2024,15.13,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2015,61.21,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2016,58.41,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2017,61.43,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2018,68.31,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2019,67.37,p,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2020,63.63,p,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2021,78.27,p,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2022,129.96,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2023,87.92,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Poland,2024,74.44,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2015,19.61,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2016,18.99,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2017,17.78,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2018,19.21,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2019,19.41,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2020,19.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2021,22.68,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2022,39.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2023,26.25,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Portugal,2024,23.85,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2015,86.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2016,80.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2017,77.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2018,82.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2019,88.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2020,89.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2021,100.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2022,136.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2023,114.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Romania,2024,85.00,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2015,123.70,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2016,117.70,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2017,124.70,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2018,195.40,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2019,136.90,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2020,146.20,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2021,197.30,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2022,325.91,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2023,284.76,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Sweden,2024,230.54,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2015,13.38,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2016,13.30,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2017,12.88,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2018,14.24,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2019,13.72,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2020,12.54,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2021,16.83,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2022,27.83,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2023,15.09,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovenia,2024,15.29,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2015,15.14,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2016,13.97,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2017,15.36,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2018,16.27,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2019,16.62,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2020,15.54,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2021,17.68,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2022,30.07,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2023,22.11,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,Slovakia,2024,19.07,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,United Kingdom,2015,10.46,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,United Kingdom,2016,10.21,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,United Kingdom,2017,12.07,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,United Kingdom,2018,14.82,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Barley - prices per 100 kg,United Kingdom,2019,12.88,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Feed barley - prices per 100 kg,Austria,2015,11.80,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Feed barley - prices per 100 kg,Austria,2016,10.23,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Feed barley - prices per 100 kg,Austria,2017,11.60,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Feed barley - prices per 100 kg,Austria,2018,13.69,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Feed barley - prices per 100 kg,Austria,2019,12.31,,
ESTAT:APRI_AP_CRPOUTA$DEFAULTVIEW(1.0),15/05/25 11:00:00,Annual,National currency,Feed barley - prices per 100 kg,Austria,2020,12.08,,
